视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,2,Which protein in cats causes allergies in some people?,通用知识推理,Fel d 1 protein.,根据博主提到的血液数据过敏测试，发现她确实对Fel d 1蛋白过敏，且博主也提到她查询了很多网上关于猫携带Fel d 1蛋白的信息，寻求能够避免过敏的方法。,模型可定位到博主提到Fel d 1的片段，以及后面的血液测试数据说明博主对Fel d 1 过敏。,,,,,,,,,,
,,,,3,Is the vlogger a cautious and responsible person?,"多线索推理,人物属性建模",Yes.,,模型可追踪博主的言行举止，在收养小猫之前她做足了功课，即对自己健康负责，专门去线下的店铺测试自己是否会过敏，也为小猫搬进家中做了很多准备。,,,,,,,,,,
,,,,4,What's the strongest allergen forthe vlogger?,人物属性建模,Dust and dust mites.,,模型可定位到博主做过敏测试的片段以及后面结果出来的片段，可知博主对灰尘和尘螨过敏反应最严重。,,,,,,,,,,
,,,,5,What's the vlogger's primary mode of transportation?,"多线索推理,多模态/多语言推理",Driving car.,,模型可首先定位到博主每次提到要出门的片段，再锁定画面中的交通工具是私家车，可知她的大部分出行都是自己开车。,,,,,,,,,,
41,https://www.youtube.com/watch?v=3D0nxi-Tkzo,21:13,测评 - 工具/机械,1,What is James's attitude toward the F-650's sound system?,人物属性建模,Sarcastic admiration.,,"James 描述音响系统为 ""insane sound system like littered through the thing""，但语气带有讽刺（如 ""it's very Vegas""），暗示表面赞美实则批评其浮夸。",,,,,,,,,,
,,,,2,What is the relationship between Thomas and Jame?,人物属性建模,They're colleagues.,,视频中，Thomas多次负责驾驶（如描述紧张驾驶时的心理活动），而James详细讲解车辆技术细节（如引擎参数、音响系统），明确分工为驾驶者与技术解说员，所以他们是同事。,,,,,,,,,,
,,,,3,What test comes after the urban fitness test?,多跳推理,Functional and retrofit testing.,,视频中在城市适应性测试（如市区通行、停车挑战等）之后，接下来的测试环节是功能性与改装测试。,,,,,,,,,,
,,,,4,What limits the F-650's braking efficiency in cities?,通用知识推理,Excessive weight.,"车辆重超 10,000 磅且刹车性能不足（""brakes are really not powerful""），需结合物理常识（质量大则惯性大）得出答案。","视频中车辆重超 10,000 磅且刹车性能不足（""brakes are really not powerful""），需结合物理常识（质量大则惯性大）得出答案。",,,,,,,,,,
,,,,5,Why does the F-650 avoid parking tickets in Yorkville?,通用知识推理,Mistaken for work trucks.,停在装卸区但未收到罚单，因 F-650 外观类似工程车辆（原为 F-650 底盘改装），而该区域允许工作车辆临时停放，由此可以推理得出“误判”。,视频中车辆停在装卸区但未收到罚单，因 F-650 外观类似工程车辆（原为 F-650 底盘改装），而该区域允许工作车辆临时停放，由此可以推理得出“误判”。,,,,,,,,,,
42,https://www.youtube.com/watch?v=7yhkOChbbh8,21:38,vlog - 宠物,1,What is Victoria's job?,人物属性建模,She trains problem dogs.,,模型可以从正片前面的片段中看出Victoria接触的都是有各种各样问题的狗，她的工作是把这些狗训练好。,,,,,,,,,,
,,,,2,What is Winnie's personality before training?,多线索推理,Jealousy.,,模型可以从多个片段中获得线索：1. Winnie不让Kim靠近Kev；2. Winnie要占据Kim床上的位置,,,,,,,,,,
,,,,3,Who made pomerianian popular in UK?,通用知识推理,Queen Victoria.,"画外音介绍：Queen Victoria非常喜欢Pomeranian，养了35只pomeranian,从而大大增加了这种狗在UK的数量。",模型追踪到画外音对Pomeranian的介绍，里面提到了Queen Victoria对这种狗的喜爱，从而让这种狗成为英国最受欢迎的狗。,,,,,,,,,,
,,,,4,How does a dog build up a habit or learn a trick?,"多线索推理,通用知识推理",Through repetitions.,Victoria示范了两个如何训练Winnie的方法，她重复了若干次，并让Kim每天都重复做这些动作，因此可知对狗的训练需要不断重复。,模型可以追踪到Victoria训练Winnie的方法，即多次重复一套动作，让Winnie形成记忆和习惯。,,,,,,,,,,
,,,,5,Is Kev a good husband?,人物属性建模,No.,,"Kev有一只叫Winnie的小狗，并且对这只小狗过分依赖，以至于让这只小狗以为自己是Kev的“wife”,总是攻击Kev真正的妻子Kim,但Kev从不对此加以制止教训，任由小狗咬Kim,可见Kev并不是一个好丈夫",,,,,,,,,,
43,https://www.youtube.com/watch?v=x6j3YGrP-TY,21:01,测评 - 食品,1,Is Currie a Professional Assessment?,多线索推理,Yes.,,模型需定位Currie在视频开头对于自己即将做的测评以及测评的评判标准做了详细的介绍，标准都很客观公平，且符合日常大家对于薯片的要求，因此他很专业,,,,,,,,,,
,,,,2,What does Natural flavour usually mean?,通用知识推理,It can be any flavour.,根据Currie对于自然风味的解释，他说自然风味可以是任何风味，以及他品尝过后，将该薯片归为轻微辣度级别，可以判断，自然风味通常难以界定,模型需定位Currie对于Flaming hot Cheetos的评价，根据Currie对于自然风味的解释，他说自然风味可以是任何风味，以及他品尝过后，将该薯片归为轻微辣度级别，可以判断，自然风味通常难以界定,,,,,,,,,,
,,,,3,What are the tastes of potato chips that apply to all the general public best?,通用知识推理,Mildwise and no heat.,老少皆宜的薯片通常不会太重口味，因此结合Currie的评价，他们通常是口味较为清淡且不会很辣,模型需定位Currie对于Flaming hot Cheetos的评价，老少皆宜的薯片通常不会太重口味，因此结合Currie的评价，他们通常是口味较为清淡且不会很辣,,,,,,,,,,
,,,,4,If I were a chili head which chips should I choose?,多线索推理,Meltdown potato chips.,,模型需定位Currie对于Inferno公司的Meltdown potato chips的评价，他认为他添加的胡椒粉辣度极高，适合一些辣椒爱好者去尝试。,,,,,,,,,,
,,,,5,What hips does Curries's kid like?,人物属性建模,Takies Blue Heat.,,模型需定位Currie介绍Takies Blue Heat时候的片段，他先介绍了自己的孩子非常喜欢这款薯片，然后详细介绍了它的口感以及味道，在嘴里迸发的化学反应等,,,,,,,,,,
44,https://www.youtube.com/watch?v=yAtmHkfqdJs,24:07,测评 - 工具/机械,1,Which type of vehicle modifications does James prefer?,人物属性建模,Military-style customization.,,"James驾驶的Mega Raptor包含军用级零件（如军用车轴、防弹轮胎），且车主解释改装动机为“badass”（硬核）。视频中得知“军事化改装”标签（""military axle,"" ""bulletproof tires""），表明James偏好军事风格的极端改装。",,,,,,,,,,
,,,,2,What is the professional relationship between Thomas and James?,人物属性建模,They're colleagues.,,"视频中提到“you're watching throttle house I'm Thomas and I'm James”，两人共同主持节目（""we do car reviews track tests""），互动模式为合作测试车辆（如共同讨论、竞速），属于同事关系。",,,,,,,,,,
,,,,3,What precedes the drag race during testing?,多跳推理,Urban maneuverability challenges.,,"直线加速赛前，两人先在狭窄的市区街道进行驾驶测试（""downtown driving,"" ""narrow roads""）",,,,,,,,,,
,,,,4,Why might the Brabus 6x6 lose power during steering?,通用知识推理,Hydraulic system overloads engine.,Brabus 6x6使用老款G-Wagon的液压转向系统（非电动助力），推测液压泵负载过大会占用发动机功率，导致ECU限制动力输出以保护系统。,"视频中提到转向时动力中断（""cut power whenever you turn the steering wheel""），Brabus 6x6使用老款G-Wagon的液压转向系统（非电动助力），推测液压泵负载过大会占用发动机功率，导致ECU限制动力输出以保护系统。",,,,,,,,,,
,,,,5,Why does the Mega Raptor have driveline noise at high speed?,通用知识推理,Unbalanced driveshaft vibrations.,Mega Raptor的传动系统为后加装的三轴结构（原厂F350为两轴），因改装后传动轴长度和角度失衡，导致共振与抖动，引发噪音。,"视频中提到高速时传动异响（""driveline sounds at high speed""），Mega Raptor的传动系统为后加装的三轴结构（原厂F350为两轴），因改装后传动轴长度和角度失衡，导致共振与抖动，引发噪音。",,,,,,,,,,
45,https://www.youtube.com/watch?v=TfO04K5sxA4,20:00,vlog - 旅行,1,Is Hugh an expert to Chongqing cuisine?,"多线索推理,人物属性建模",Yes.,,Hugh详细解释菜品背景（如辣子鸡源自乐山），并引导餐厅选择，表明他对本地菜肴有专业知识。,,,,,,,,,,
,,,,2,Can't Mark accept spicy foods?,"多线索推理,人物属性建模",No.,,Mark来到重庆品尝了很多用辣椒做成的食物，Mark没有明显被辣到的表情，对每到菜的评价也很高，说明他是个能吃辣的人,,,,,,,,,,
,,,,3,What unique herb flavors the Chongqin stir-fried beef dish?,"多跳推理,通用知识推理",Sawtooth coriander.,视频中明确提到牛肉搭配锯齿香菜（锯齿芫荽），并通过特写镜头展示其作为核心配料。,模型需要结合视频中的片段，结合镜头的展示看出牛肉搭配香菜。,,,,,,,,,,
,,,,4,Why are fried dough sticks added to La Zi Ji?,通用知识推理,Balance spiciness.,视频解释油条用于中和辣味（“neutralize spice”），非直接提及，需结合厨师操作和旁白推断。,视频解释油条用于中和辣味（“neutralize spice”），模型需结合厨师操作和旁白推断。,,,,,,,,,,
,,,,5,Which regional cooking style influenced the spicy chicken here?,多线索推理,Goosa Mountain.,,Hugh提到辣子鸡源自歌乐山（Goosa Mountain）的独特做法，需通过地域关联推理得出。,,,,,,,,,,
46,https://www.youtube.com/watch?v=HyDTdzEc6mA,27:44,教学 - 课堂互动,1,What's the color of Riley's sweater?,多模态/多语言推理,Grey.,,模型需要定位到老师叫Riley的名字定位到谁的Riley，并结合视觉判断Riley卫衣的颜色。,,,,,,,,,,
,,,,2,Is Donny interested in swimming?,人物属性建模,Yes.,,模型需要定位到老师说Donny应该知道菲尔普斯，Donny侃侃而谈，老师说他是个游泳者，推断出Donny对游泳方面比较感兴趣。,,,,,,,,,,
,,,,3,Does Christian always focus on the graph during group discussion?,人物属性建模,No.,,模型需要定位到老师让Christian先画图表，之后再玩计算器，推断出Christian小组讨论时走神了，不太专心。,,,,,,,,,,
,,,,4,"Since the Olympic Game in 1900, is the winning time of Men's 100-meter running competition of the following Games continuously rising or decreasing?","多模态/多语言推理,通用知识推理",Continuously descending.,视频片段中，出现了学生们上课中出现的材料，视频画面所示是自1900奥运会，男子一百米跑夺冠的时间是多少，1900是11’，1912是10’08，1924是10’06...，很明显无一例外是呈下降趋势的,需定位到学生们上课中出现的材料片段，视觉可知材料是自1900奥运会，男子一百米跑夺冠的时间是多少，1900是11’，1912是10’08，1924是10’06...，很明显无一例外是呈下降趋势的,,,,,,,,,,
,,,,5,Does the swimming athlete Michael Phelps retire before the 2016 Olympic Game?,通用知识推理,No.,"课上，老师问道我们要怎么做才能在2016年的奥运会上打败菲尔普斯，拿到金牌，这时有学生回答我们什么也不用做，因为他已经退役了，老师答复“It's not like normal”,说明学生的回答有误，他参加了16年的奥运会，是在奥运会结束后才退役的",模型需要定位到老师和学生的对话得知学生的回答有误，因为菲尔普斯在16年已经退役的说法是错误的，得出答案,,,,,,,,,,
47,https://www.youtube.com/watch?v=bbUSSfaumhM,22:02,vlog - 园艺,1,What did Mitch decide to do after the lockdown?,多跳推理,Conducting growing food.,,模型可以在开头捕捉到Mitch在封锁下开始思考人生，后决定发现种植食物是他人生中缺失的部分，因此答案是种植食物。,,,,,,,,,,
,,,,2,What starts to pop off before and after July in Sheffield?,"多跳推理,通用知识推理","Strawberry, potatoes, sweet corn.",在Sheffield七月就会开始有东西从土里弹出来，当时已经收获了一些草莓，也要开始收获一些土豆和甜玉米。,模型可以通过Danny说的话“strawberry in the past couple of weeks and all of my potatoes are starting to get harvested and sweet corn sheering up”得出答案。,,,,,,,,,,
