视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
43,https://www.youtube.com/watch?app=desktop&v=uL6NkuFp3Cc&t=8s,39:44,vlog - 园艺,1,What can be brought by eating chard?,通用知识推理,Healthy body.,牛皮菜蔬菜富含多种营养成分，适量食用对身体健康有益，能够优化人的血液，进而对人身体有益处。,模型可以通过Alex解释自己有healthy blood的原因是吃了很多自己花园里种的chard判断出，多吃该植物能够为自己提供一个良好的身体。,,,,,,,,,,
,,,,2,Can we cover a plastic film on the top of the Swiss chard to prevent the pest effectively?,通用知识推理,Yes.,瑞士甜菜可能会受到潜叶蝇这一害虫的干扰，导致死亡，而对抗这一害虫的有效方式就是阻止它们的靠近,博主提到瑞士甜菜可能会受到潜叶蝇这一害虫的干扰，导致死亡，而对抗这一害虫的有效方式就是阻止它们的靠近，因此在上面覆盖塑料膜是可行的,,,,,,,,,,
,,,,3,Is Alex sun protection-conscious?,人物属性建模,No.,,模型可以通过识别视频中Alex在工作是都暴晒在太阳下，但是并没有用什么防晒措施，因此他并不是一个注重防晒的人。,,,,,,,,,,
,,,,4,What did Alex introduce after introducing coriander?,多跳推理,His main row of chard.,,模型可以通过识别视频中博主介绍的顺序，可以得出在介绍完Coriander后指向了自己的main row of chard。,,,,,,,,,,
,,,,5,What's the color of the flower on the nasturtium in the video?,多模态/多语言推理,It's a red flower.,,博主提到了他养的nasturtium，并通过镜头展示了该花，结合视觉，可以得出博主养的nasturtium头上的花是红色的。,,,,,,,,,,
44,https://www.youtube.com/watch?v=AlGtKuQNPqc,29:58,测评 - 其他,1,"What does ""Comfort care for general care"" involve?",通用知识推理,"Secretions, pain, air hunger,etc.",根据Mike展示的学术期刊可以观察到他包含很多部分，主要有分泌物、疼痛、饥饿感等。,模型需定位Mike展示的学术期刊可以观察到他包含很多部分，主要有分泌物、疼痛、饥饿感等。同时还附有表格等，很直观,,,,,,,,,,
,,,,2,Why should I try to turn off my alarm clock in the hospital?,通用知识推理,It only feuls anxiety.,根据Mike的说法，人在医院焦虑感本身就会比较高，而闹钟通常很突兀，会增加焦虑，没有别的好处。,模型需定位Mike对于闹钟的评价，人在医院焦虑感本身就会比较高，而闹钟通常很突兀，会增加焦虑，没有别的好处。,,,,,,,,,,
,,,,3,What is the hair color of the doctor who conducts Jayee's physical examination?,"多跳推理,多模态/多语言推理",Black.,,模型需定位Jayee的出场片段，再定位到身体检查画面，再由视觉信息判断出医生的头发是什么颜色的,,,,,,,,,,
,,,,4,What tests does Mike do when examining neurology-related areas?,人物属性建模,H maneuver.,,模型需定位Mike在讲述自己为神经方面的病人检查时的片段，他会做H性的操作，来判断病人能否反应正确。,,,,,,,,,,
,,,,5,Does Mike approve of the set of this drama?,人物属性建模,Yes.,,模型需定位Mike对于电视剧布景的看法，他表示，他们的设备包括呕吐装置等等都很专业，就像在真的医院一样。,,,,,,,,,,
45,https://www.youtube.com/watch?v=QJAcbJAR7AM,20:25,综艺 - 游戏,1,What is Izzy's favourite food?,人物属性建模,Taco bell.,,模型需定位Izzy在听到第一个食品是Taco时候Izzy的神情，以及她的同伴表示Izzy每天都会吃Taco，由此判断，她最喜欢的食物是Taco。,,,,,,,,,,
,,,,2,What about Dubai's chocolate?,通用知识推理,Great and famous.,根据Paulina表示，Dubai的巧克力是世界上好吃的巧克力的一种,模型需定位Paulina对于Dubai巧克力的评价的片段，她表示，Dubai的巧克力是世界上最好吃的巧克力的一种，由此可推测它既美味又出名。,,,,,,,,,,
,,,,3,Is Danny regretful about not getting Dubai Chocolate?,人物属性建模,Yes.,,模型需定位Danny对于选择不吃迪拜巧克力，最后表示后悔，很心痛的片段，推出他后悔自己选择不吃。,,,,,,,,,,
,,,,4,What's the speciality of Danish dessert burger?,通用知识推理,Brownie in the middle of the buns.,根据视频中对于丹麦特色的汉堡甜品的介绍可以看出，他的外观依旧是汉堡，但是中间不是肉饼，而是布朗尼,模型需定位对于丹麦特色的汉堡甜品的介绍，可以看出他的外观依旧是汉堡，但是中间不是肉饼，而是布朗尼,,,,,,,,,,
,,,,5,How many times has Danny turned down Dubai Chocolate?,多线索推理,2,,模型需定位Danny在叙述自己上次就跳过了迪拜巧克力，再加上这次，应该是两次,,,,,,,,,,
46,https://www.youtube.com/watch?v=pnWtFQGUkFY,22:09,测评 - 其他,1,Is Supaksorn not suitable to be a chef?,人物属性建模,No.,,Supaksorn一开始从他奶奶那里学做菜，后来游离南方，创办餐厅，仅用了6年时间就让自己的餐厅成为了泰国唯一一家米其林三星餐厅，十分有天赋,,,,,,,,,,
,,,,2,What are Sorn restaurants known for?,通用知识推理,Hospitality.,根据Alex对于Sorn的评价可以看出这家店的热情款待，对于客人的照顾达到了前所未有的程度，给了他很深的印象。,模型需定位Alex初次到达Sorn餐厅的片段，他表示这家店对于客人十分体贴对于客人的照顾达到了前所未有的程度，给了他很深的印象。,,,,,,,,,,
,,,,3,Is the flavor of the Sorn biased towards northern or southern Thailand？,通用知识推理,Southern Thailand.,Sorn的创办者出生在泰国南方，年轻时游历泰国南方，向农民，渔民等学习做菜，后来创办餐厅，因此Sorn的风味是偏向南方的,博主提到Sorn的创办者出生在泰国南方，年轻时游历泰国南方，向农民，渔民等学习做菜，后来来创办餐厅，因此Sorn的风味是偏向南方的,,,,,,,,,,
,,,,4,Does Alex pay a lot of attention to detail?,人物属性建模,Yes.,,模型需定位Alex对于自己的评价，他表示他对很多细节都会很注意，包括餐厅的摆设，纸巾等等。,,,,,,,,,,
,,,,5,What is the menu like at Sorn?,"多线索推理,多跳推理",Fancy.,,模型需定位Alex展示餐厅的菜单的片段，可以看出包括印章，以及上面的印刷等都是很精美且高质量的。,,,,,,,,,,
47,https://www.youtube.com/watch?v=5zgRVt3hyIo,20:26,测评 - 其他,1,Is the potato cannon’s projectile range over 100 feet?,通用知识推理,Yes.,通过测量锥桶间距确认土豆射程超过200英尺。,视频通过测量锥桶间距（每个10码≈30英尺）确认土豆射程超过200英尺，所以土豆炮的发射距离超过100英尺。,,,,,,,,,,
,,,,2,Is Chase brave or timid?,人物属性建模,Brave.,,视频中Chase在测试盔甲时，主动承受 “世界上最锋利的剑” 劈砍和金属容器撞击，面对可能的身体伤害仍坚持完成测试，展现出不惧风险的勇敢特质。,,,,,,,,,,
,,,,3,How many products are tested in total?,多线索推理,Fourteen.,,视频中一共出现了14种产品，需要召回所有的测评片段，然后一一细数有14种产品。,,,,,,,,,,
,,,,4,Does the invisibility shield conceal a person outdoors?,通用知识推理,No.,Josh躲在盾牌后仅显示为模糊影像，且狗Daisy轻易找到他，说明其伪装效果远未达到“隐形”。,视频中Josh躲在盾牌后仅显示为模糊影像，且狗Daisy轻易找到他，说明其伪装效果远未达到“隐形”。,,,,,,,,,,
,,,,5,What is Preston's occupation?,人物属性建模,Video content creator.,,视频中Preston全程主导测试流程，设计实验，并在结尾引导观众订阅频道，符合视频博主的职业特征。,,,,,,,,,,
48,https://www.youtube.com/watch?v=qk5c98W1CNk,21:36,测评 - 其他,1,What is the relationship between Drew and Nick?,"多线索推理,人物属性建模",Collaborators.,,视频中两人互动自然，Nick多次协助Drew组装产品，由此可以推断出是合作者关系。,,,,,,,,,,
,,,,2,Is Nick a patient man?,人物属性建模,Yes.,,视频中Nick在视频中默默组装复杂的山羊车，未表现出急躁，反而完成后兴奋测试，体现他是个耐心的人。,,,,,,,,,,
,,,,3,How many products appear in total?,多线索推理,Twelve.,,视频中一共出现了12种产品，需要召回所有的测评片段，然后一一细数有12种产品。,,,,,,,,,,
,,,,4,What scenario is the wearable chair most suitable for?,通用知识推理,Prolonged standing environments.,穿戴式椅子允许用户随时坐下，推断适用于需长时间站立的场景。,视频中提到穿戴式椅子允许用户随时坐下，如视频中Drew边走边坐，推断适用于需长时间站立的场景。,,,,,,,,,,
,,,,5,Does the automatic trash can require electricity to replace bags?,通用知识推理,Yes.,自动垃圾桶能自动系紧并更换垃圾袋，其机械动作需电力驱动。,视频中自动垃圾桶能自动系紧并更换垃圾袋，视频中展示更换过程，其机械动作需电力驱动。,,,,,,,,,,
49,https://www.youtube.com/watch?app=desktop&v=WQfmGobsOkY&t=4s,30:50,vlog - 宠物,1,What color does the vlogger like?,"多线索推理,人物属性建模",White.,,视频中的vlogger的头发、衣服、手上的发圈都是白色的，因此可以推断该vlogger喜欢的颜色是白色。,,,,,,,,,,
,,,,2,How do frogs react when they are injured?,通用知识推理,They scream.,青蛙受伤时会尖叫，这是其表达痛苦不适的一种方式。,视频中提到青蛙的运动很weird，然后提到了青蛙在被stuck之后会scream，因此可以推断它们被困住或者身体受损而行动不正常的反应是它们会尖叫。,,,,,,,,,,
,,,,3,Are the vets in Christchurch good at taking care of frogs?,通用知识推理,No.,Christchurch当地青蛙数量较少，当地兽医并没有充足经验来处理青蛙受伤的能力。,模型可以通过视频中博主想当地兽医寻求救治青蛙办法而当地兽医向博主推荐去联系在Auckland的兽医得出，当地兽医并不能很好地照顾青蛙。,,,,,,,,,,
,,,,4,What were the animals that the vlogger went to spend time with after taking pictures of her injured frog?,多跳推理,She went to pet her dogs.,,模型可以通过识别博主在拍照之后，视频中出现的狗来判断出答案是她去逗狗玩了。,,,,,,,,,,
,,,,5,Is the vlogger someone who cares about privacy?,"人物属性建模,多模态/多语言推理",Yes.,,视频中博主从头到尾都在分享养宠物的事情，但是在和医生通话的时候刻意关闭了声音。因此可以得出视频博主是一个注重隐私的人。,,,,,,,,,,
50,https://www.youtube.com/watch?app=desktop&v=tB8B_OYRsUM&t=2s,33:50,vlog - 宠物,1,Is the blogger fashionable or conservative?,"多线索推理,人物属性建模",She is fashionable.,,模型可以通过捕捉博主的人物模型，识别出她脸上的穿孔，手上的纹身，头上的粉头发，据此判断出该播主是一个时尚的博主。,,,,,,,,,,
,,,,2,What did the blogger do after cleaning up her closet?,多跳推理,She went to do laundry.,,模型可以通过识别博主在打扫完closet之后向洗衣机里放的衣服可以判断出该答案。,,,,,,,,,,
,,,,3,What's the purpose to put white vinegar into the washing machine?,"多模态/多语言推理,通用知识推理",To mitigate the smell of the clothes.,往洗衣机里放白醋，可除衣物异味、杀菌、软化织物、清除洗涤剂残留，还能清洁洗衣机，延长其使用寿命 。,"模型可以通过捕捉往洗衣机里投放白醋的画面和之后博主所说”this is the key to make the smell come out of it""判断出放白醋的目的是消除衣服的味道。",,,,,,,,,,
,,,,4,What's the purpose of getting the pig nebulizer treatments?,通用知识推理,To prevent the pig from sneezing anymore.,豚鼠打喷嚏是其呼吸道出现问题的一种表现，而雾化治疗可以用于缓解豚鼠的呼吸道相关问题，进而可能减少其打喷嚏的频率。,模型可以通过识别视频中所提到的nebulizer treatments和博主说她的pig有sneezing的情况判断出该治疗的目的是让豚鼠少打喷嚏。,,,,,,,,,,
,,,,5,How many days did the blogger record for this video?,多跳推理,Four days.,,"模型可以通过识别博主每次在新的一天时都会说一句“It's the next day""来判断出视频中一共过了四天。",,,,,,,,,,
,,,,6,Where does the blogger live?,人物属性建模,Georgia.,,博主推荐了一双防水鞋，并说明了原因，佐治亚的雨水非常多，她经常穿着这双鞋修剪草坪，可知博主住在佐治亚州,,,,,,,,,,
